address,categories/0,categoryName,cid,city,countryCode,isAdvertisement,locatedIn,location/lat,location/lng,neighborhood,permanentlyClosed,phone,placeId,plusCode,postalCode,scrapedAt,searchPageUrl,searchString,state,street,subTitle,temporarilyClosed,title,totalScore,url,website
"204 Croxted Rd, London SE24 9DG, United Kingdom",Logistics service,Logistics service,3.21E+17,London,GB,FALSE,,51.4485644,-0.0981999,204 Croxted Rd,FALSE,+44 330 335 0950,ChIJ2athOGUFdkgRV8uY54SxdQQ,"CWX2+CP London, United Kingdom",SE24 9DG,2022-06-15T19:52:07.662Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,204 Croxted Rd,,FALSE,24/7 InPost Locker - Croxted Motors,,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+Croxted+Motors/@51.4485644,-0.0981999,17z/data=!3m1!4b1!4m5!3m4!1s0x487605653861abd9:0x475b184e798cb57!8m2!3d51.4485338!4d-0.0982395?hl=en",https://www.inpost.co.uk/
"21-23 Friars Pl Ln, London W3 7AQ, United Kingdom",Logistics service,Logistics service,1.46E+18,London,GB,FALSE,,51.5145121,-0.2585007,21-23 Friars Pl Ln,FALSE,+44 330 335 0950,ChIJkW7eJ4kPdkgRO_9cAGLjRRQ,"GP7R+RH London, United Kingdom",W3 7AQ,2022-06-15T19:52:11.915Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,21-23 Friars Pl Ln,,FALSE,24/7 InPost Locker - Strawberry Local,,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+Strawberry+Local/@51.5145121,-0.2585007,17z/data=!3m1!4b1!4m5!3m4!1s0x48760f8927de6e91:0x1445e362005cff3b!8m2!3d51.5145121!4d-0.2585007?hl=en",https://www.inpost.co.uk/
"1063 Finchley Rd, London NW11 0PU, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.14E+19,London,GB,FALSE,,51.58054,-0.19864,1063 Finchley Rd,FALSE,+44 330 335 0950,ChIJK3U6rVsRdkgRgA_07D-7tp4,"HRJ2+6G London, United Kingdom",NW11 0PU,2022-06-15T19:52:24.455Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,1063 Finchley Rd,,FALSE,InPost Locker - Oli Foods,3,"https://www.google.com/maps/place/InPost+Locker+-+Oli+Foods/@51.58054,-0.19864,17z/data=!3m1!4b1!4m5!3m4!1s0x4876115bad3a752b:0x9eb6bb3fecf40f80!8m2!3d51.58054!4d-0.19864?hl=en",https://www.inpost.co.uk/
"42-46 Fairfield St, London SW18 1DY, United Kingdom",Logistics service,Logistics service,9.70E+18,London,GB,FALSE,,51.4587018,-0.1902277,42-46 Fairfield St,FALSE,+44 330 335 0950,ChIJF-hwzFwPdkgRqbRn8_GkloY,"FR55+FW London, United Kingdom",SW18 1DY,2022-06-15T19:52:30.211Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,42-46 Fairfield St,,FALSE,24/7 InPost Locker - Best One Store Fairfield Street,,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+Best+One+Store+Fairfield+Street/@51.4587018,-0.1902277,17z/data=!3m1!4b1!4m5!3m4!1s0x48760f5ccc70e817:0x8696a4f1f367b4a9!8m2!3d51.458707!4d-0.1902626?hl=en",https://www.inpost.co.uk/
"272, 274 Mitcham Ln, London SW16 6NU, United Kingdom",Shipping and mailing service,Shipping and mailing service,5.12E+18,London,GB,FALSE,,51.41962,-0.14709,"272, 274 Mitcham Ln",FALSE,+44 330 335 0950,ChIJxfaF28gHdkgRQUeJ0UlNGEc,"CV93+R5 London, United Kingdom",SW16 6NU,2022-06-15T19:52:42.221Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,"272, 274 Mitcham Ln",,FALSE,InPost Locker - Patco,,"https://www.google.com/maps/place/InPost+Locker+-+Patco/@51.41962,-0.14709,17z/data=!3m1!4b1!4m5!3m4!1s0x487607c8db85f6c5:0x47184d49d1894741!8m2!3d51.41962!4d-0.14709?hl=en",https://www.inpost.co.uk/
"Station Road, Harrow, London HA1 2TU, United Kingdom",Shipping and mailing service,Shipping and mailing service,4.76E+18,London,GB,FALSE,Tesco Superstore,51.5862,-0.33435,"Station Road, Harrow",FALSE,+44 330 335 0950,ChIJawwjzu0TdkgR7XNBYc9gFEI,"HMP8+F7 Harrow, United Kingdom",HA1 2TU,2022-06-15T19:52:54.362Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,"Station Road, Harrow",,FALSE,InPost Locker - Tesco Superstore Harrow,5,"https://www.google.com/maps/place/InPost+Locker+-+Tesco+Superstore+Harrow/@51.5862,-0.33435,17z/data=!3m1!4b1!4m5!3m4!1s0x487613edce230c6b:0x421460cf614173ed!8m2!3d51.5862!4d-0.33435?hl=en",https://www.inpost.co.uk/
"71-77 Tooting High St, London SW17 0RN, United Kingdom",Logistics service,Logistics service,7.08E+18,London,GB,FALSE,,51.42701,-0.16783,71-77 Tooting High St,FALSE,+44 330 335 0950,ChIJFzj3UVYHdkgRDym7MGOpS2I,"CRGJ+RV London, United Kingdom",SW17 0RN,2022-06-15T19:53:06.133Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,71-77 Tooting High St,,FALSE,24/7 InPost Locker - SAINSBURY'S Tooting,,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+SAINSBURY'S+Tooting/@51.42701,-0.16783,17z/data=!3m1!4b1!4m5!3m4!1s0x4876075651f73817:0x624ba96330bb290f!8m2!3d51.42701!4d-0.16783?hl=en",https://www.inpost.co.uk/
"Maries General Store, 11 Cunnington St, London W4 5EP, United Kingdom",Package locker,Package locker,6.02E+18,London,GB,FALSE,,51.4970672,-0.2685195,"Maries General Store, 11 Cunnington St",FALSE,+44 330 335 0950,ChIJCbznAWQPdkgR_s9CbIiQhlM,"FPWJ+RH London, United Kingdom",W4 5EP,2022-06-15T19:53:18.257Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,"Maries General Store, 11 Cunnington St",,FALSE,InPost locker,,"https://www.google.com/maps/place/InPost+locker/@51.4970672,-0.2685195,17z/data=!3m1!4b1!4m5!3m4!1s0x48760f6401e7bc09:0x538690886c42cffe!8m2!3d51.4970753!4d-0.2685283?hl=en",https://www.inpost.co.uk/
"350 Euston Rd, London NW1 3JN, United Kingdom",Logistics service,Logistics service,7.28E+18,London,GB,FALSE,Floor 0 · Regent's Place,51.5243585,-0.1419586,350 Euston Rd,FALSE,+44 330 335 0950,ChIJ66KIR-8bdkgRZ7orj1qeAmU,"GVF5+P6 London, United Kingdom",NW1 3JN,2022-06-15T19:53:25.710Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,350 Euston Rd,,FALSE,24/7 InPost Locker - Regents Place,4,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+Regents+Place/@51.5243585,-0.1419586,17z/data=!3m1!4b1!4m5!3m4!1s0x48761bef4788a2eb:0x65029e5a8f2bba67!8m2!3d51.5243585!4d-0.1419586?hl=en",https://www.inpost.co.uk/
"21 Aytoun Pl, London SW9 0TE, United Kingdom",Logistics service,Logistics service,9.89E+18,London,GB,FALSE,Norton House,51.4696594,-0.1161825,21 Aytoun Pl,FALSE,+44 330 335 0950,ChIJgyy45toFdkgROeY7_bj_PIk,"FV9M+VG London, United Kingdom",SW9 0TE,2022-06-15T19:53:37.690Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,21 Aytoun Pl,,FALSE,24/7 InPost Locker - Stockwell Park Community Centre,,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+Stockwell+Park+Community+Centre/@51.4696594,-0.1161825,17z/data=!3m1!4b1!4m5!3m4!1s0x487605dae6b82c83:0x893cffb8fd3be639!8m2!3d51.4696578!4d-0.1161898?hl=en",https://www.inpost.co.uk/
"29 Paddington St, Greater, Paddington, London W1U 4HA, United Kingdom",Package locker,Package locker,1.02E+19,London,GB,FALSE,A.D Foods,51.5205987,-0.1558116,"29 Paddington St, Greater",FALSE,,ChIJO75O5RAbdkgRbGsl4QpTj40,"GRCV+6M London, United Kingdom",W1U 4HA,2022-06-15T19:53:50.163Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,"29 Paddington St, Greater",,FALSE,InPost Locker 24/7,4,"https://www.google.com/maps/place/InPost+Locker+24%2F7/@51.5205987,-0.1558116,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b10e54ebe3b:0x8d8f530ae1256b6c!8m2!3d51.5205446!4d-0.1557873?hl=en",https://inpost.co.uk/lockers/
"121 Cowbridge Ln, Barking IG11 8LJ, United Kingdom",Convenience store,Convenience store,1.18E+19,Barking,GB,FALSE,,51.5404089,0.0719548,121 Cowbridge Ln,FALSE,,ChIJQ9klFmqm2EcR4VRlD44onaM,"G3RC+5Q Barking, United Kingdom",IG11 8LJ,2022-06-15T19:53:58.094Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,121 Cowbridge Ln,,FALSE,Your Daily Needs Store,4,"https://www.google.com/maps/place/Your+Daily+Needs+Store/@51.5404089,0.0719548,17z/data=!3m1!4b1!4m5!3m4!1s0x47d8a66a1625d943:0xa39d288e0f6554e1!8m2!3d51.5404089!4d0.0719548?hl=en",
"110 Staines Rd, London, Twickenham TW2 5AW, United Kingdom",Shipping and mailing service,Shipping and mailing service,6.23E+18,Twickenham,GB,FALSE,,51.44227,-0.35222,110 Staines Rd,FALSE,+44 330 335 0950,ChIJsy6McXwNdkgR1s_XgGTUd1Y,"CJRX+W4 Twickenham, United Kingdom",TW2 5AW,2022-06-15T19:54:05.124Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,110 Staines Rd,,FALSE,InPost Locker - Esso Petrol Station,,"https://www.google.com/maps/place/InPost+Locker+-+Esso+Petrol+Station/@51.44227,-0.35222,17z/data=!3m1!4b1!4m5!3m4!1s0x48760d7c718c2eb3:0x5677d46480d7cfd6!8m2!3d51.44227!4d-0.35222?hl=en",https://www.inpost.co.uk/
"Tudor News, 27 Tudor Dr, Morden SM4 4PD, United Kingdom",Convenience store,Convenience store,4.18E+18,Morden,GB,FALSE,,51.3861682,-0.2126812,"Tudor News, 27 Tudor Dr",FALSE,+44 20 8337 8025,ChIJVeYP2mQJdkgRuc9fFgNG-Dk,"9QPP+FW Morden, United Kingdom",SM4 4PD,2022-06-15T19:54:17.107Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"Tudor News, 27 Tudor Dr",,FALSE,NSK FOOD & WINE,5,"https://www.google.com/maps/place/NSK+FOOD+%26+WINE/@51.3861682,-0.2126812,17z/data=!3m1!4b1!4m5!3m4!1s0x48760964da0fe655:0x39f84603165fcfb9!8m2!3d51.3861874!4d-0.2126588?hl=en",
"21 Grosvenor Hill, London W1K 3QQ, United Kingdom",Logistics service,Logistics service,1.75E+19,London,GB,FALSE,,51.5112101,-0.1462451,21 Grosvenor Hill,FALSE,+44 330 335 0950,ChIJlxcHvaoFdkgRK695qXKE1fI,"GV63+FG London, United Kingdom",W1K 3QQ,2022-06-15T19:54:24.098Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,21 Grosvenor Hill,,FALSE,24/7 InPost Locker - Grosvenor Hill Car Park,,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+Grosvenor+Hill+Car+Park/@51.5112101,-0.1462451,17z/data=!3m1!4b1!4m5!3m4!1s0x487605aabd071797:0xf2d58472a979af2b!8m2!3d51.5112535!4d-0.1462684?hl=en",https://www.inpost.co.uk/
"39 High St, Rochester ME2 4AB, United Kingdom",Shipping and mailing service,Shipping and mailing service,2.24E+18,Rochester,GB,FALSE,,51.3944115,0.4971961,39 High St,FALSE,,ChIJ_whBP1zM2EcR16wE9fTvCR8,"9FVW+QV Rochester, United Kingdom",ME2 4AB,2022-06-15T19:54:36.512Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,39 High St,,FALSE,InPost Parcel Locker,5,"https://www.google.com/maps/place/InPost+Parcel+Locker/@51.3944115,0.4971961,17z/data=!3m1!4b1!4m5!3m4!1s0x47d8cc5c3f4108ff:0x1f09eff4f504acd7!8m2!3d51.3944115!4d0.4971961?hl=en",
"411 Beulah Hill, London SE19 3UZ, United Kingdom",Shipping and mailing service,Shipping and mailing service,6.01E+18,London,GB,FALSE,,51.42221,-0.10619,411 Beulah Hill,FALSE,+44 330 335 0950,ChIJxQuJAwkHdkgRA4h3D_LwV1M,"CVCV+VG London, United Kingdom",SE19 3UZ,2022-06-15T19:54:43.963Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,411 Beulah Hill,,FALSE,InPost Locker - Lidl Beulah Hill,,"https://www.google.com/maps/place/InPost+Locker+-+Lidl+Beulah+Hill/@51.42221,-0.10619,17z/data=!3m1!4b1!4m5!3m4!1s0x4876070903890bc5:0x5357f0f20f778803!8m2!3d51.42221!4d-0.10619?hl=en",https://www.inpost.co.uk/
"Kingsley Rd, London TW3 1QG, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.69E+19,London,GB,FALSE,,51.4730419,-0.3554452,Kingsley Rd,FALSE,+44 330 335 0950,ChIJR7Nkj2MNdkgRu9lQzxs8FOs,"FJFV+6R Hounslow, United Kingdom",TW3 1QG,2022-06-15T19:54:55.701Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,Kingsley Rd,,FALSE,InPost Locker - Hounslow East Station,,"https://www.google.com/maps/place/InPost+Locker+-+Hounslow+East+Station/@51.4730419,-0.3554452,17z/data=!3m1!4b1!4m5!3m4!1s0x48760d638f64b347:0xeb143c1bcf50d9bb!8m2!3d51.4730419!4d-0.3554452?hl=en",https://www.inpost.co.uk/
"Located in Hatfield Galleria Shopping Centre, Comet Way, Hatfield AL10 0XR, United Kingdom",Shipping and mailing service,Shipping and mailing service,4.74E+18,Hatfield,GB,FALSE,Floor 0 · The Galleria,51.76281,-0.23854,"Located in Hatfield Galleria Shopping Centre, Comet Way",FALSE,,ChIJvQqvDX48dkgRtZZ4znCFzkE,"QQ76+4H Hatfield, United Kingdom",AL10 0XR,2022-06-15T19:55:07.986Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"Located in Hatfield Galleria Shopping Centre, Comet Way",,FALSE,Amazon Hub Locker - Bird,4.8,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Bird/@51.76281,-0.23854,17z/data=!3m1!4b1!4m5!3m4!1s0x48763c7e0daf0abd:0x41ce8570ce7896b5!8m2!3d51.76281!4d-0.23854?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=579091&ref_=hubm_gb_gm_lkr_579091
"Unit 1 Du Cane Rd, London W12 0TR, United Kingdom",Shipping and mailing service,Shipping and mailing service,9.86E+18,London,GB,FALSE,,51.51649,-0.23373,Unit 1 Du Cane Rd,FALSE,+44 330 335 0950,ChIJ1xt_gYwRdkgRfijRdj4U3Ig,"GQ88+HG London, United Kingdom",W12 0TR,2022-06-15T19:55:15.184Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,Unit 1 Du Cane Rd,,FALSE,InPost Locker - Costcutter Du Cane Road,,"https://www.google.com/maps/place/InPost+Locker+-+Costcutter+Du+Cane+Road/@51.51649,-0.23373,17z/data=!3m1!4b1!4m5!3m4!1s0x4876118c817f1bd7:0x88dc143e76d1287e!8m2!3d51.51649!4d-0.23373?hl=en",https://www.inpost.co.uk/
"Morrisons, Amwell St, Hoddesdon EN11 8FL, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.66E+19,Hoddesdon,GB,FALSE,Morrisons,51.763043,-0.010589,"Morrisons, Amwell St",FALSE,,ChIJO3da5q0gdkgRGtnrlTlRDec,"QX7Q+6Q Hoddesdon, United Kingdom",EN11 8FL,2022-06-15T19:55:27.448Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"Morrisons, Amwell St",,FALSE,Amazon Hub Locker - Cedar,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Cedar/@51.763043,-0.010589,17z/data=!3m1!4b1!4m5!3m4!1s0x487620ade65a773b:0xe70d513995ebd91a!8m2!3d51.763043!4d-0.010589?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2662371&ref_=hubm_gb_gm_lkr_2662371
"198 Weir Rd, London SW12 0NW, United Kingdom",Shipping and mailing service,Shipping and mailing service,4.30E+18,London,GB,FALSE,,51.44687,-0.13878,198 Weir Rd,FALSE,+44 330 335 0950,ChIJ9VK9WwUFdkgRPj4eQQjlrDs,"CVW6+PF London, United Kingdom",SW12 0NW,2022-06-15T19:55:34.655Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,198 Weir Rd,,FALSE,24/7 InPost Locker - Stitch and Dry Cleaning,,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+Stitch+and+Dry+Cleaning/@51.44687,-0.13878,17z/data=!3m1!4b1!4m5!3m4!1s0x487605055bbd52f5:0x3bace508411e3e3e!8m2!3d51.44687!4d-0.13878?hl=en",https://www.inpost.co.uk/
"Merivale Rd, London HA1 4BH, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.03E+19,London,GB,FALSE,,51.57732,-0.34902,Merivale Rd,FALSE,+44 330 335 0950,ChIJrZsWhTATdkgRJX_Ay0iY1Y4,"HMG2+W9 Harrow, United Kingdom",HA1 4BH,2022-06-15T19:55:46.734Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,Merivale Rd,,FALSE,InPost Locker - Happy Superstore,,"https://www.google.com/maps/place/InPost+Locker+-+Happy+Superstore/@51.57732,-0.34902,17z/data=!3m1!4b1!4m5!3m4!1s0x4876133085169bad:0x8ed59848cbc07f25!8m2!3d51.57732!4d-0.34902?hl=en",https://www.inpost.co.uk/
"58 Chetwynd Rd, London NW5 1DJ, United Kingdom",Courier service,Courier service,3.06E+18,London,GB,TRUE,,51.5580844,-0.1434285,58 Chetwynd Rd,FALSE,+44 20 7267 3131,ChIJzSBGc7EbdkgRCa9eH-2ffCo,"HV54+6J London, United Kingdom",NW5 1DJ,2022-06-15T19:55:59.151Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,58 Chetwynd Rd,,FALSE,Parcel Delivery to China Russia NW5 NW3 N6 N8 N19,,"https://www.google.com/maps/place/Parcel+Delivery+to+China+Russia+NW5+NW3+N6+N8+N19/@51.5580844,-0.1434285,17z/data=!3m1!4b1!4m5!3m4!1s0x48761bb1734620cd:0x2a7c9fed1f5eaf09!8m2!3d51.5580844!4d-0.1434285?hl=en",https://www.postalandcourieretc.com/
"21-41 Wellington Rd, London NW8 9SQ, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.38E+19,London,GB,FALSE,,51.53233,-0.17211,21-41 Wellington Rd,FALSE,+44 330 335 0950,ChIJc90DU20bdkgRrby8OQ9Seb8,"GRJH+W5 London, United Kingdom",NW8 9SQ,2022-06-15T19:56:12.616Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,21-41 Wellington Rd,,FALSE,InPost Locker - BP Lords,3.5,"https://www.google.com/maps/place/InPost+Locker+-+BP+Lords/@51.53233,-0.17211,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b6d5303dd73:0xbf79520f39bcbcad!8m2!3d51.53233!4d-0.17211?hl=en",https://www.inpost.co.uk/
"22 Leigham Vale, London SW16 2JH, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.01E+19,London,GB,FALSE,,51.43436,-0.11784,22 Leigham Vale,FALSE,+44 330 335 0950,ChIJO4OV0GgFdkgRYcFyen56ZIw,"CVMJ+PV London, United Kingdom",SW16 2JH,2022-06-15T19:56:26.760Z,"https://www.google.com/maps/search/InPost+locker+in+london/@51.5061295,-0.2324817,12z?hl=en",,,22 Leigham Vale,,FALSE,InPost Locker - Vale Newsagents,,"https://www.google.com/maps/place/InPost+Locker+-+Vale+Newsagents/@51.43436,-0.11784,17z/data=!3m1!4b1!4m5!3m4!1s0x48760568d095833b:0x8c647a7e7a72c161!8m2!3d51.43436!4d-0.11784?hl=en",https://www.inpost.co.uk/
"5 Imperial Way, Croydon CR0 4RR, United Kingdom",Courier service,Courier service,4.92E+18,Croydon,GB,FALSE,Safestore Self Storage Croydon,51.3572154,-0.119039,5 Imperial Way,FALSE,+44 844 248 0844,ChIJg6yxd2gHdkgRPlAeU3V7SkQ,"9V4J+V9 Croydon, United Kingdom",CR0 4RR,2022-06-15T19:56:34.889Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,5 Imperial Way,,FALSE,DHL Express Service Point (Safestore Croydon),2.7,"https://www.google.com/maps/place/DHL+Express+Service+Point+(Safestore+Croydon)/@51.3572154,-0.119039,17z/data=!3m1!4b1!4m5!3m4!1s0x4876076877b1ac83:0x444a7b75531e503e!8m2!3d51.3571731!4d-0.1190285?hl=en",https://parcel.dhl.co.uk/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb&y_source=1_Mzg2NjQ3MTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
"56 Demesne Rd, Wallington SM6 8PP, United Kingdom",Convenience store,Convenience store,1.12E+19,Wallington,GB,FALSE,,51.3617928,-0.1400471,56 Demesne Rd,FALSE,+44 20 8647 1870,ChIJT3BUIXYHdkgRbcovgHTbSJs,"9V65+PX Wallington, United Kingdom",SM6 8PP,2022-06-15T19:56:48.857Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,56 Demesne Rd,,FALSE,D.A.R Mini Market,5,"https://www.google.com/maps/place/D.A.R+Mini+Market/@51.3617928,-0.1400471,17z/data=!3m1!4b1!4m5!3m4!1s0x487607762154704f:0x9b48db74802fca6d!8m2!3d51.3617893!4d-0.1400454?hl=en",
"Shell Meadows, Woodbridge Road, Guildford GU1 1EF, United Kingdom",Mailing service,Mailing service,9.58E+18,Guildford,GB,FALSE,Shell,51.246269,-0.578413,"Shell Meadows, Woodbridge Road",FALSE,+44 800 496 2459,ChIJo5hb_rvQdUgRiV0h59Gi5YQ,"6CWC+GJ Guildford, United Kingdom",GU1 1EF,2022-06-15T19:56:50.408Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"Shell Meadows, Woodbridge Road",,FALSE,Amazon Hub Locker - Kapono,5,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Kapono/@51.246269,-0.578413,17z/data=!3m1!4b1!4m5!3m4!1s0x4875d0bbfe5b98a3:0x84e5a2d1e7215d89!8m2!3d51.246269!4d-0.578413?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2896481&ref_=hubm_gb_gm_lkr_2896481
"Co-op Shifford, Cliveden View, Shifford Cres, Maidenhead SL6 7UA, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.97E+18,Maidenhead,GB,FALSE,Cliveden View Shopping Centre,51.539289,-0.729218,"Co-op Shifford, Cliveden View, Shifford Cres",FALSE,,ChIJyUdqdOxidkgRirHyOu2UUBs,"G7QC+P8 Maidenhead, United Kingdom",SL6 7UA,2022-06-15T19:57:12.203Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"Co-op Shifford, Cliveden View, Shifford Cres",,FALSE,Amazon Hub Locker - Hades,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Hades/@51.539289,-0.729218,17z/data=!3m1!4b1!4m5!3m4!1s0x487662ec746a47c9:0x1b5094ed3af2b18a!8m2!3d51.539289!4d-0.729218?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=706801&ref_=hubm_gb_gm_lkr_706801
"833 High Rd, London N12 8PR, United Kingdom",Courier service,Courier service,4.70E+18,London,GB,FALSE,,51.6170589,-0.1769249,833 High Rd,FALSE,+44 330 808 5456,ChIJx5_9j-MZdkgRBK_LiPOFPUE,"JR8F+R6 London, United Kingdom",N12 8PR,2022-06-15T19:57:09.213Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,833 High Rd,,FALSE,Evri ParcelShop,3,"https://www.google.com/maps/place/Evri+ParcelShop/@51.6170589,-0.1769249,17z/data=!3m1!4b1!4m5!3m4!1s0x487619e38ffd9fc7:0x413d85f388cbaf04!8m2!3d51.6170595!4d-0.1769486?hl=en",https://www.evri.com/?utm_source=google&utm_medium=organic-local&utm_campaign=North%20Finchley&utm_content=S31531
"5 Sydenham Rd, London SE26 5ET, United Kingdom",Courier service,Courier service,1.07E+19,London,GB,FALSE,,51.4266189,-0.0540877,5 Sydenham Rd,FALSE,+44 330 808 5456,ChIJdxvX1FMBdkgRJ1-3bSAnLZQ,"CWGW+J9 London, United Kingdom",SE26 5ET,2022-06-15T19:57:33.235Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,5 Sydenham Rd,,FALSE,Evri ParcelShop,3.7,"https://www.google.com/maps/place/Evri+ParcelShop/@51.4266189,-0.0540877,17z/data=!3m1!4b1!4m5!3m4!1s0x48760153d4d71b77:0x942d27206db75f27!8m2!3d51.4265762!4d-0.0541051?hl=en",https://www.evri.com/?utm_source=google&utm_medium=organic-local&utm_campaign=Sydenham&utm_content=S10528
"174 Reedham Cl, London N17 9PU, United Kingdom",Courier service,Courier service,1.49E+19,London,GB,FALSE,RJV News,51.5854795,-0.0571901,174 Reedham Cl,FALSE,+44 330 808 5456,ChIJ3798Os4ddkgRwhKtcJwFds8,"HWPV+54 London, United Kingdom",N17 9PU,2022-06-15T19:57:37.946Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,174 Reedham Cl,,FALSE,Evri ParcelShop,4.9,"https://www.google.com/maps/place/Evri+ParcelShop/@51.5854795,-0.0571901,17z/data=!3m1!4b1!4m5!3m4!1s0x48761dce3a7cbfdf:0xcf76059c70ad12c2!8m2!3d51.5855014!4d-0.0570544?hl=en",https://www.evri.com/?utm_source=google&utm_medium=organic-local&utm_campaign=London&utm_content=S34612
